assessment_id,nome_cientifico,ano_publicacao,data_avaliacao,categoria_risco_codigo,e_avaliacao_atual,possivelmente_extinta,criterio,escopo
79730463,Pyrrhura griseipectus,2015,2015-10-01,CR,False,False,C2a(ii),Global
37884240,Pyrrhura griseipectus,2012,2012-05-01,CR,False,False,C2a(ii),Global
34574226,Pyrrhura griseipectus,2010,2010-05-01,CR,False,False,C2a(ii),Global
34575046,Pyrrhura griseipectus,2009,2009-05-01,CR,False,False,C2a(ii),Global
34576036,Pyrrhura griseipectus,2008,2008-05-01,CR,False,False,C2a(ii),Global
34576610,Pyrrhura griseipectus,2007,2007-05-01,CR,False,False,C2a(ii),Global
34577508,Pyrrhura griseipectus,2006,2006-05-01,NE,False,False,,Global
34578226,Pyrrhura griseipectus,2004,2004-05-01,NR,False,False,,Global
34578687,Pyrrhura griseipectus,2000,2000-05-01,NR,False,False,,Global
34579149,Pyrrhura griseipectus,1994,1994-05-01,NR,False,False,,Global
34580008,Pyrrhura griseipectus,1988,1988-05-01,NR,False,False,,Global
88822768,Paratelmatobius lutzii,2023,2021-04-09,CR,True,True,D,Global
5512427,Paratelmatobius lutzii,2004,2004-04-30,DD,False,False,,Global
5512551,Paratelmatobius lutzii,1996,1996-08-01,CR,False,False,A1a,Global
137470206,Glaucis dohrnii,2021,2021-07-05,VU,True,False,C2a(i),Global
93136327,Glaucis dohrnii,2016,2016-10-01,EN,False,False,"B1ab(ii,iii,iv,v);C2a(i)",Global
37928563,Glaucis dohrnii,2012,2012-05-01,EN,False,False,"B1ab(ii,iii,iv,v);C2a(i)",Global
28661066,Glaucis dohrnii,2008,2008-05-01,EN,False,False,"B1ab(ii,iii,iv,v);C2a(i)",Global
28661920,Glaucis dohrnii,2004,2004-05-01,EN,False,False,"B1ab(ii,iii,iv,v);C2a(i)",Global
28662545,Glaucis dohrnii,2000,2000-05-01,EN,False,False,"B1ab(ii,iii,iv,v); C2a(i)",Global
28651750,Glaucis dohrnii,1996,1996-05-01,CR,False,False,,Global
28652273,Glaucis dohrnii,1994,1994-05-01,CR,False,False,,Global
28652959,Glaucis dohrnii,1988,1988-05-01,T,False,False,,Global
3104442,Zapteryx brevirostris,2020,2019-07-01,EN,True,False,A2bd,Global
12478303,Zapteryx brevirostris,2006,2006-01-31,VU,False,False,A2ab+3b+4ab,Global
153824756,Asthenes luizae,2020,2020-07-22,NT,True,False,"B2ab(i,ii,iii,iv,v); C2a(i)",Global
110868117,Asthenes luizae,2017,2016-10-01,NT,False,False,B1b(iii),Global
93878648,Asthenes luizae,2016,2016-10-01,NT,False,False,B1ab(iii),Global
38145287,Asthenes luizae,2012,2012-05-01,NT,False,False,B1ab(iii),Global
24162422,Asthenes luizae,2011,2011-05-01,NT,False,False,B1ab(iii),Global
24163265,Asthenes luizae,2008,2008-05-01,VU,False,False,B1ab(iii),Global
24164087,Asthenes luizae,2004,2004-05-01,VU,False,False,B1ab(iii);C2a(ii),Global
24164800,Asthenes luizae,2000,2000-05-01,EN,False,False,"B1ab(iii,v)",Global
24165456,Asthenes luizae,1996,1996-05-01,EN,False,False,,Global
24166030,Asthenes luizae,1994,1994-05-01,EN,False,False,,Global
24166581,Asthenes luizae,1988,1988-05-01,LR/lc,False,False,,Global
1824874,Melanorivulus paracatuensis,2022,2018-11-07,DD,True,False,,Global
125329148,Heteragrion mantiqueirae,2021,2019-03-04,VU,True,False,"B1ab(ii,iii)",Global
241151159,Malacoctenus brunoi,2025,2024-03-05,CR,True,False,B1ab(iii),Global
245807578,Sporophila beltoni,2024,2023-09-25,VU,True,False,C2a(ii),Global
119211827,Sporophila beltoni,2017,2016-10-01,VU,False,False,C2a(ii),Global
111171733,Sporophila beltoni,2017,2016-10-01,VU,False,False,C2a(ii),Global
104363355,Sporophila beltoni,2016,2016-10-01,VU,False,False,C2a(ii),Global
154324674,Amphisbaena sanctaeritae,2021,2014-08-22,CR,True,False,B1ab(iii),Global
2903170,Isurus oxyrinchus,2019,2018-11-05,EN,True,False,A2bd,Global
16527941,Isurus oxyrinchus,2016,2016-03-25,CR,True,False,A2bd,Mediterranean
48934371,Isurus oxyrinchus,2015,2015-03-08,DD,True,False,,Europe
10207466,Isurus oxyrinchus,2009,2004-06-16,VU,False,False,A2abd+3bd+4abd,Global
10209358,Isurus oxyrinchus,2000,2000-06-30,LR/nt,False,False,,Global
46909546,Hyporthodus niveatus,2018,2016-11-21,VU,True,False,A2bd+4bd,Global
70327205,Hyporthodus niveatus,2015,2014-01-09,LC,True,False,,Gulf of Mexico
12857720,Hyporthodus niveatus,2008,2008-01-01,VU,False,False,A2d+3d,Global
12858010,Hyporthodus niveatus,2007,2007-03-01,VU,False,False,A2d+3d,Global
12857693,Hyporthodus niveatus,1996,1996-08-01,VU,False,False,"A1d+2d, B1+2e",Global
95009579,Hylexetastes uniformis,2023,2023-06-18,VU,True,False,A2c+4c,Global
281038220,Momotus momota marcgravianus,2025,2025-06-04,LC,True,False,,Global
95173087,Momotus momota marcgravianus,2016,2016-10-01,LC,False,False,,Global
61635296,Momotus momota marcgravianus,2014,2014-07-24,LC,False,False,,Global
281034890,Xenops minutus alagoanus,2025,2025-06-04,LC,True,False,,Global
112378962,Xenops minutus alagoanus,2017,2016-10-01,LC,False,False,,Global
93898630,Xenops minutus alagoanus,2016,2016-10-01,LC,False,False,,Global
173832103,Hypsolebias gardneri,2021,2021-01-04,VU,True,False,D2,Global
139558669,Maratecoara formosa,2022,2018-11-07,VU,True,False,D2,Global
1811826,Steindachneridion doceanum,2023,2022-05-18,EN,True,False,B2ab(iii),Global
1818809,Rhamdia enfurnada,2024,2021-01-15,CR,True,False,B1ab(iii)+2ab(iii),Global
255806237,Calidris pusilla,2024,2024-07-16,NT,True,False,A2bd+4bd,Global
93400702,Calidris pusilla,2016,2016-10-01,NT,False,False,A2bcd,Global
38788283,Calidris pusilla,2012,2012-05-01,NT,False,False,A2bcd,Global
24835216,Calidris pusilla,2009,2009-05-01,LC,False,False,,Global
24836737,Calidris pusilla,2008,2008-05-01,LC,False,False,,Global
24838249,Calidris pusilla,2004,2004-05-01,LC,False,False,,Global
24840872,Calidris pusilla,2000,2000-05-01,LR/lc,False,False,,Global
24841408,Calidris pusilla,1994,1994-05-01,LR/lc,False,False,,Global
24844012,Calidris pusilla,1988,1988-05-01,LR/lc,False,False,,Global
172220970,Ischnocnema manezinho,2023,2021-04-09,EN,True,False,"B1ab(ii,iii)+2ab(ii,iii)",Global
11529088,Ischnocnema manezinho,2004,2004-04-30,NT,False,False,,Global
141170019,Cambeva tropeiro,2022,2018-11-07,EN,True,False,B2ab(iii),Global
139243515,Brachycephalus quiririensis,2023,2021-04-09,CR,True,False,B1ab(iii),Global
136928954,Ituglanis bambui,2021,2018-11-07,CR,True,False,"B2ab(iii,v)",Global
3093780,Carcharhinus perezi,2021,2019-07-01,EN,True,False,A2bcd,Global
12323052,Carcharhinus perezi,2006,2006-01-31,NT,False,False,,Global
264389139,Procnias albus wallacei,2024,2024-06-12,LC,True,False,,Global
93806627,Procnias albus wallacei,2016,2016-10-01,LC,False,False,,Global
38631989,Procnias albus wallacei,2012,2012-05-01,LC,False,False,,Global
33950594,Procnias albus wallacei,2009,2009-05-01,LC,False,False,,Global
33951168,Procnias albus wallacei,2008,2008-05-01,LC,False,False,,Global
33951763,Procnias albus wallacei,2004,2004-05-01,LC,False,False,,Global
33952323,Procnias albus wallacei,2000,2000-05-01,LR/lc,False,False,,Global
33952892,Procnias albus wallacei,1994,1994-05-01,LR/lc,False,False,,Global
33953040,Procnias albus wallacei,1988,1988-05-01,LR/lc,False,False,,Global
86254549,Rhinella casconi,2023,2020-08-02,EN,True,False,"B1ab(ii,iii)",Global
61324694,Kentropyx viridistriga,2019,2014-11-26,LC,True,False,,Global
7598940,Kentropyx viridistriga,2010,2009-06-30,LC,False,False,,Global
1821979,Pituna brevirostrata,2022,2018-11-07,VU,True,False,D2,Global
22210643,Phyllomys unicolor,2016,2016-06-10,CR,True,False,"B2ab(ii,iii)",Global
12820944,Phyllomys unicolor,2008,2008-06-30,CR,False,False,B1ab(iii),Global
12821077,Phyllomys unicolor,1996,1996-08-01,LR/lc,False,False,,Global
159254968,Tropidurus erythrocephalus,2021,2014-08-04,VU,True,False,B1ab(iii),Global
7577434,Tropidurus erythrocephalus,2010,2009-06-30,NT,False,False,,Global
49845522,Tropidurus callathelys,2019,2014-02-25,LC,True,False,,Global
1822954,Phallotorynus fasciolatus,2022,2018-11-07,CR,True,True,D,Global
2997866,Sympterygia bonapartii,2020,2019-07-01,NT,True,False,A2bd,Global
10912987,Sympterygia bonapartii,2004,2004-04-30,DD,False,False,,Global
46918685,Mycteroperca acutirostris,2018,2016-11-20,LC,True,False,,Global
70327889,Mycteroperca acutirostris,2015,2014-01-09,LC,True,False,,Gulf of Mexico
3463504,Mycteroperca acutirostris,2008,2008-01-01,LC,False,False,,Global
1812597,Garcialebias adloffi,2022,2018-11-07,EN,True,False,B1ab(iii),Global
3403407,Megalobulimus lopesi,1996,1996-08-01,EN,True,False,D,Global
134709748,Eigenmannia vicentespelaea,2022,2018-11-07,VU,True,False,D2,Global
172198194,Thoropa lutzi,2023,2021-04-09,CR,True,True,D,Global
1812111,Parotocinclus spilosoma,2022,2018-11-07,LC,True,False,,Global
181014094,Cacicus koepckeae,2020,2020-08-05,NT,True,False,C2a(ii),Global
119450273,Cacicus koepckeae,2017,2016-10-01,EN,False,False,A3c,Global
94846343,Cacicus koepckeae,2016,2016-10-01,EN,False,False,A3c,Global
38205729,Cacicus koepckeae,2012,2012-05-01,EN,False,False,A3c,Global
24775806,Cacicus koepckeae,2008,2008-05-01,VU,False,False,D2,Global
24776368,Cacicus koepckeae,2004,2004-05-01,VU,False,False,D2,Global
24777008,Cacicus koepckeae,2000,2000-05-01,VU,False,False,D2,Global
24777495,Cacicus koepckeae,1996,1996-05-01,VU,False,False,,Global
24777927,Cacicus koepckeae,1994,1994-05-01,VU,False,False,,Global
24778466,Cacicus koepckeae,1988,1988-05-01,T,False,False,,Global
136929205,Ituglanis mambai,2024,2022-05-18,CR,True,False,B2ab(iii),Global
154323326,Glaucomastix abaetensis,2021,2013-10-11,EN,False,False,A2ac+3c,Global
284982694,Glaucomastix abaetensis,2025,2013-10-11,EN,True,False,A2ac+3c,Global
155736224,Phaethon aethereus,2019,2019-08-01,LC,True,False,,Global
132585341,Phaethon aethereus,2018,2018-08-07,LC,False,False,,Global
93575425,Phaethon aethereus,2016,2016-10-01,LC,False,False,,Global
48968359,Phaethon aethereus,2013,2012-05-03,LC,False,False,,Global
40267695,Phaethon aethereus,2012,2012-05-01,LC,False,False,,Global
32742537,Phaethon aethereus,2009,2009-05-01,LC,False,False,,Global
32744451,Phaethon aethereus,2008,2008-05-01,LC,False,False,,Global
32745955,Phaethon aethereus,2004,2004-05-01,LC,False,False,,Global
32747410,Phaethon aethereus,2000,2000-05-01,LR/lc,False,False,,Global
32713876,Phaethon aethereus,1994,1994-05-01,LR/lc,False,False,,Global
32715652,Phaethon aethereus,1988,1988-05-01,LR/lc,False,False,,Global
131286087,Nothura minor,2018,2018-08-07,VU,True,False,C2a(i),Global
118848369,Nothura minor,2017,2016-10-01,VU,False,False,C2a(i),Global
95208737,Nothura minor,2016,2016-10-01,VU,False,False,C2a(i),Global
85064859,Nothura minor,2012,2012-05-01,VU,False,False,C2a(i),Global
37816197,Nothura minor,2012,2012-05-01,VU,False,False,C2a(i),Global
31755029,Nothura minor,2008,2008-05-01,VU,False,False,C2a(i),Global
31756202,Nothura minor,2004,2004-05-01,VU,False,False,A2c+3c;C1+2a(i),Global
31757339,Nothura minor,2000,2000-05-01,VU,False,False,A2ce;C1+2a(i),Global
31758078,Nothura minor,1996,1996-05-01,VU,False,False,,Global
31759134,Nothura minor,1994,1994-05-01,VU,False,False,,Global
31759771,Nothura minor,1988,1988-05-01,T,False,False,,Global
117721799,Carcharhinus falciformis,2017,2017-09-26,VU,False,False,A2bd,Global
205782570,Carcharhinus falciformis,2021,2017-09-26,VU,True,False,A2bd,Global
2909465,Carcharhinus falciformis,2016,2015-02-21,NT,False,False,A2d,Global
48922174,Carcharhinus falciformis,2015,2015-02-18,DD,True,False,,Europe
10183906,Carcharhinus falciformis,2009,2007-02-20,NT,False,False,,Global
10185117,Carcharhinus falciformis,2000,2000-06-30,LR/lc,False,False,,Global
2874370,Carcharhinus plumbeus,2021,2020-12-03,EN,True,False,A2bd,Global
16527809,Carcharhinus plumbeus,2016,2016-03-25,EN,True,False,A4d,Mediterranean
48946805,Carcharhinus plumbeus,2015,2014-09-25,EN,True,False,A4d,Europe
10130397,Carcharhinus plumbeus,2009,2007-02-20,VU,False,False,A2bd+4bd,Global
10129883,Carcharhinus plumbeus,2000,2000-06-30,LR/nt,False,False,,Global
10131026,Carcharhinus plumbeus,1996,1996-08-01,VU,False,False,A1bd+2d,Global
164580466,Pteronura brasiliensis,2021,2020-03-07,EN,False,False,A2cde+3ce,Global
222719180,Pteronura brasiliensis,2022,2020-03-07,EN,False,False,A2cde+3ce,Global
244867206,Pteronura brasiliensis,2023,2020-03-07,EN,True,False,A2cde+3ce,Global
21938411,Pteronura brasiliensis,2015,2014-06-02,EN,False,False,A3ce,Global
8507556,Pteronura brasiliensis,2008,2008-06-30,EN,False,False,A3cd,Global
8507915,Pteronura brasiliensis,2004,2004-04-30,EN,False,False,A3ce,Global
8507525,Pteronura brasiliensis,2000,2000-01-01,EN,False,False,A1acde,Global
8507504,Pteronura brasiliensis,1996,1996-08-01,VU,False,False,A2cd,Global
8508370,Pteronura brasiliensis,1994,1994-01-01,V,False,False,,Global
8508353,Pteronura brasiliensis,1990,1990-01-01,V,False,False,,Global
8508303,Pteronura brasiliensis,1988,1988-01-01,V,False,False,,Global
8508286,Pteronura brasiliensis,1986,1986-01-01,V,False,False,,Global
8508336,Pteronura brasiliensis,1982,1982-01-01,V,False,False,,Global
8508320,Pteronura brasiliensis,1965,1965-01-01,N/A,False,False,,Global
249794491,Xiphocolaptes falcirostris,2024,2023-11-23,VU,True,False,A2c+4c,Global
93902845,Xiphocolaptes falcirostris,2016,2016-10-01,VU,False,False,A2c+3c+4c;C2a(i),Global
38188687,Xiphocolaptes falcirostris,2012,2012-05-01,VU,False,False,A2c+3c+4c;C2a(i),Global
37242409,Xiphocolaptes falcirostris,2008,2008-05-01,VU,False,False,A2c+3c+4c;C2a(i),Global
37243729,Xiphocolaptes falcirostris,2004,2004-05-01,VU,False,False,A2c+3c+4c;C2a(i),Global
37244480,Xiphocolaptes falcirostris,2000,2000-05-01,VU,False,False,A2c;C1+2a(i),Global
37244912,Xiphocolaptes falcirostris,1996,1996-05-01,VU,False,False,,Global
37245598,Xiphocolaptes falcirostris,1994,1994-05-01,VU,False,False,,Global
37246285,Xiphocolaptes falcirostris,1988,1988-05-01,T,False,False,,Global
134694315,Matilebias ibicuiensis,2023,2022-05-18,EN,True,False,"B1ab(ii,iii,iv)",Global
134688506,Archolaemus ferreirai,2022,2018-11-07,LC,True,False,,Global
1826089,Melanorivulus egens,2024,2022-05-18,CR,True,False,B2ab(iii),Global
130617765,Nemosia rourei,2018,2018-08-07,CR,True,False,C2a(ii); D,Global
118891298,Nemosia rourei,2017,2017-10-01,CR,False,False,C2a(ii); D,Global
94759679,Nemosia rourei,2016,2016-10-01,CR,False,False,"B1ab(i,ii,iii,v);C2a(ii);D",Global
77517413,Nemosia rourei,2015,2015-10-01,CR,False,False,"B1ab(i,ii,iii,v);C2a(ii);D",Global
49524683,Nemosia rourei,2013,2013-11-01,CR,False,False,"B1ab(i,ii,iii,v);C2a(ii);D",Global
38309001,Nemosia rourei,2012,2012-05-01,CR,False,False,"B1ab(i,ii,iii,v);C2a(ii);D",Global
31566993,Nemosia rourei,2009,2009-05-01,CR,False,False,"B1ab(i,ii,iii,v);C2a(ii)",Global
31567588,Nemosia rourei,2008,2008-05-01,CR,False,False,"B1ab(i,ii,iii,v);C2a(ii)",Global
31568294,Nemosia rourei,2004,2004-05-01,CR,False,False,"B1ab(i,ii,iii,v);C2a(ii)",Global
31568952,Nemosia rourei,2000,2000-05-01,CR,False,False,"B1ab(i,ii,iii,v);C2b",Global
31569602,Nemosia rourei,1996,1996-05-01,CR,False,False,,Global
31570150,Nemosia rourei,1994,1994-05-01,CR,False,False,,Global
31570697,Nemosia rourei,1988,1988-05-01,T,False,False,,Global
2918526,Sphyrna lewini,2019,2018-11-08,CR,True,False,A2bd,Global
48929458,Sphyrna lewini,2015,2015-03-17,DD,True,False,,Europe
10190088,Sphyrna lewini,2009,2007-02-20,EN,False,False,A2bd+4bd,Global
10191090,Sphyrna lewini,2000,2000-06-30,LR/nt,False,False,,Global
165962303,Mussismilia braziliensis,2022,2021-06-01,CR,True,False,A3c,Global
3815548,Mussismilia braziliensis,2008,2008-01-01,DD,False,False,,Global
540208,Dichotomius eucranioides,2013,2013-08-08,EN,True,False,B2ab(iii),Global
190435652,Alouatta ululata,2021,2020-07-27,EN,True,False,C2a(i),Global
17925649,Alouatta ululata,2020,2015-01-26,EN,False,False,C1,Global
13094890,Alouatta ululata,2008,2008-06-30,EN,False,False,C1,Global
13095081,Alouatta ululata,2003,2003-04-30,CR,False,False,C1+2a(i),Global
13094859,Alouatta ululata,2000,2000-06-30,CR,False,False,B1+2abcde,Global
13094837,Alouatta ululata,1996,1996-08-01,CR,False,False,B1+2abcde,Global
13095130,Alouatta ululata,1994,1994-01-01,E,False,False,,Global
154323431,Leposoma sinepollex,2021,2013-10-11,DD,True,False,,Global
132618884,Pterodroma arminjoniana,2018,2018-08-07,VU,True,False,D2,Global
93653761,Pterodroma arminjoniana,2016,2016-10-01,VU,False,False,D2,Global
38967835,Pterodroma arminjoniana,2012,2012-05-01,VU,False,False,D2,Global
34206530,Pterodroma arminjoniana,2010,2010-05-01,VU,False,False,D2,Global
34208168,Pterodroma arminjoniana,2008,2008-05-01,VU,False,False,D2,Global
34209365,Pterodroma arminjoniana,2006,2006-05-01,VU,False,False,D2,Global
34210220,Pterodroma arminjoniana,2004,2004-05-01,VU,False,False,D2,Global
34211435,Pterodroma arminjoniana,2000,2000-05-01,VU,False,False,D2,Global
34212660,Pterodroma arminjoniana,1994,1994-05-01,NR,False,False,,Global
34213330,Pterodroma arminjoniana,1988,1988-05-01,NR,False,False,,Global
159253001,Amphisbaena ridleyi,2021,2012-12-31,LC,True,False,,Global
7201271,Amphisbaena ridleyi,2010,2009-06-30,LC,False,False,,Global
175973671,Amphisbaena ridleyi,2020,2009-06-30,LC,False,False,,Global
231245006,Micrastur mintoni,2024,2024-02-26,NT,True,False,A2c+3c+4c,Global
95062533,Micrastur mintoni,2016,2016-10-01,LC,False,False,,Global
40299187,Micrastur mintoni,2012,2012-05-01,LC,False,False,,Global
30833279,Micrastur mintoni,2009,2009-05-01,LC,False,False,,Global
30833812,Micrastur mintoni,2008,2008-05-01,LC,False,False,,Global
30834340,Micrastur mintoni,2006,2006-05-01,LC,False,False,,Global
30834852,Micrastur mintoni,2004,2004-05-01,NR,False,False,,Global
30835175,Micrastur mintoni,2000,2000-05-01,NR,False,False,,Global
30835910,Micrastur mintoni,1994,1994-05-01,NR,False,False,,Global
30836196,Micrastur mintoni,1988,1988-05-01,NR,False,False,,Global
50654216,Leopardus wiedii,2015,2014-05-10,NT,True,False,,Global
3290201,Leopardus wiedii,2008,2008-06-30,NT,False,False,,Global
3290574,Leopardus wiedii,2002,2002-01-01,LC,False,False,,Global
3290158,Leopardus wiedii,1996,1996-08-01,LR/lc,False,False,,Global
3290759,Leopardus wiedii,1994,1994-01-01,K,False,False,,Global
3290740,Leopardus wiedii,1990,1990-01-01,V,False,False,,Global
3290795,Leopardus wiedii,1988,1988-01-01,V,False,False,,Global
3290776,Leopardus wiedii,1986,1986-01-01,V,False,False,,Global
3290178,Leopardus wiedii,1982,1982-01-01,V,False,False,,Global
141105641,Sternarchorhynchus mareikeae,2022,2018-11-07,VU,True,False,D2,Global
145971767,Columbina cyanopis,2019,2019-02-26,CR,True,False,"C2a(i,ii)",Global
93289593,Columbina cyanopis,2016,2016-10-01,CR,False,False,C2a(i),Global
124804821,Columbina cyanopis,2018,2016-10-01,CR,False,False,C2a(i),Global
78677454,Columbina cyanopis,2015,2015-10-01,CR,False,False,C2a(i),Global
37883900,Columbina cyanopis,2012,2012-05-01,CR,False,False,C2a(i),Global
26315619,Columbina cyanopis,2010,2010-05-01,CR,False,False,C2a(i),Global
26299579,Columbina cyanopis,2009,2009-05-01,CR,False,False,C2a(i),Global
26300435,Columbina cyanopis,2008,2008-05-01,CR,False,False,C2a(i),Global
26301483,Columbina cyanopis,2004,2004-05-01,CR,False,False,C2a(i),Global
26303099,Columbina cyanopis,2000,2000-05-01,CR,False,False,C2a(i),Global
26303570,Columbina cyanopis,1996,1996-05-01,CR,False,False,,Global
26304241,Columbina cyanopis,1994,1994-05-01,CR,False,False,,Global
26305236,Columbina cyanopis,1988,1988-05-01,T,False,False,,Global
172200443,Melanophryniscus cambaraensis,2023,2021-04-09,CR,True,False,B1ab(iii),Global
11208173,Melanophryniscus cambaraensis,2004,2004-04-30,DD,False,False,,Global
173831856,Harttia panara,2021,2020-11-17,EN,True,False,B1ab(iii)+2ab(iii),Global
137792509,Marinussaurus curupira,2021,2014-08-04,EN,True,False,B1ab(iii),Global
256354281,Calidris subruficollis,2024,2024-07-17,VU,True,False,A2bc+4bc,Global
111804064,Calidris subruficollis,2017,2016-10-01,NT,False,False,C2a(i),Global
93408322,Calidris subruficollis,2016,2016-10-01,NT,False,False,C2a(i),Global
38825896,Calidris subruficollis,2012,2012-05-01,NT,False,False,C2a(i),Global
36702132,Calidris subruficollis,2008,2008-05-01,NT,False,False,C2a(i),Global
36703852,Calidris subruficollis,2006,2006-05-01,NT,False,False,C2a(i),Global
36705646,Calidris subruficollis,2004,2004-05-01,NT,False,False,C2a(i),Global
36706921,Calidris subruficollis,2000,2000-05-01,LR/nt,False,False,,Global
